Unnamed: 0,Age,Credit amount,Duration,Sex_male,Job_1,Job_2,Job_3,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
936,28,745,9,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
93,20,3617,24,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
620,27,3652,21,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
751,23,976,18,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
958,45,4006,28,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
95,58,15945,54,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
335,44,3384,6,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
200,52,936,9,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
278,32,4611,6,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
108,30,7721,24,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
861,28,2169,18,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
778,38,5711,36,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
610,22,741,12,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
673,24,2080,6,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
910,34,4454,36,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
35,25,4746,45,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
988,29,6579,24,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
651,37,1922,12,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
662,50,2241,21,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11,24,4308,48,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
716,40,3077,30,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
530,32,2273,36,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
184,36,884,18,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
773,52,2223,24,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
547,32,1552,24,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
758,31,1393,24,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
228,22,1478,9,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
822,41,2712,36,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
457,35,3386,12,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
639,26,4370,42,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
236,23,14555,6,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
144,23,2288,21,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
189,33,3244,18,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
362,36,2247,12,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
697,38,926,12,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
805,24,9271,36,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
862,35,2439,24,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
997,38,804,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
518,43,1203,6,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
324,36,1028,18,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
366,27,3850,18,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
648,38,947,24,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
286,26,4788,48,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
316,38,708,12,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
880,38,7814,24,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
873,24,874,15,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
552,34,6999,48,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
964,22,454,6,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
901,44,3485,20,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
463,38,754,12,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
470,22,3092,24,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
295,26,9960,48,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
911,25,4736,24,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
17,25,8072,30,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
647,26,1386,12,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
201,27,1168,12,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
999,27,4576,45,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
116,30,7174,42,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
484,44,1163,12,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
536,75,1374,6,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
704,32,2528,27,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
677,24,5595,72,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
587,21,1289,12,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
308,24,1237,8,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
265,37,802,15,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
63,25,14421,48,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
193,29,2108,6,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
573,22,806,15,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
33,57,1264,12,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
663,35,1050,6,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
523,23,3488,24,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
156,48,1288,9,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
700,29,1123,12,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
878,27,1422,9,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
274,34,11998,30,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
874,29,3590,12,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
740,32,2325,24,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
202,26,5117,27,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
405,22,2039,24,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
575,24,2788,15,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
135,38,1240,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
106,39,6458,18,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
346,23,882,13,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
427,46,1149,18,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
435,25,1484,12,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5,35,9055,36,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
559,31,1928,18,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
448,55,1424,12,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
567,34,2578,24,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
981,33,4844,48,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
912,25,2991,30,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
797,22,1258,12,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
922,22,1366,9,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
828,47,8335,36,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
315,31,2746,36,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
682,33,1478,15,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
656,41,888,12,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
331,30,1864,18,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
159,34,1898,6,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
671,31,5742,36,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
711,35,1198,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
538,42,7763,48,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
669,47,3017,30,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
443,41,719,12,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
493,38,368,6,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
81,47,1213,15,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
855,33,1474,24,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
957,37,1154,9,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
717,32,1505,18,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
570,23,3234,24,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
760,59,5045,15,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
994,50,2390,12,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
884,43,4057,24,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
993,30,3959,36,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
396,55,2578,12,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
7,35,6948,36,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
259,57,1154,11,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
179,65,571,21,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
512,26,2687,15,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
612,29,3357,21,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
909,33,3195,9,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
273,28,3060,48,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
387,40,7374,18,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
454,31,4817,24,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
412,42,2292,12,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
664,50,1047,6,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
826,33,3966,18,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
245,25,1258,24,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
863,32,4526,27,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
15,32,1282,24,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
616,27,9157,60,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
500,27,3123,24,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
720,34,1337,9,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
898,33,2186,15,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
510,26,759,12,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
375,37,7685,48,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
837,23,601,4,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
599,32,3863,24,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
973,36,7297,60,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
206,43,1935,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
148,28,5371,36,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
232,35,2141,12,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
49,28,2073,12,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
893,34,5800,36,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
806,26,590,6,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
954,29,1893,12,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
472,28,654,9,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
600,45,2329,7,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
221,23,1200,12,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
209,55,1413,12,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
764,27,2463,24,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
666,34,3496,30,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
531,28,2631,15,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
292,44,6419,24,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
487,62,3757,24,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
446,34,1842,36,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
555,22,1331,12,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
32,30,5866,18,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
452,34,2759,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
205,38,10623,30,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
51,30,5965,27,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
660,23,1297,12,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
661,23,900,12,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,22,5951,48,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
777,25,3509,18,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
890,43,2442,27,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
968,29,7166,42,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
665,27,6314,24,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
215,39,932,6,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
473,36,1238,6,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
53,31,3378,18,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
94,54,1318,12,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
216,31,3104,18,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
520,44,5507,24,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
557,29,5003,21,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
607,50,2671,36,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
726,47,1316,15,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
246,52,717,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
755,32,1285,24,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
166,33,1131,18,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
585,20,2039,18,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
546,37,2022,24,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
183,50,3777,24,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
483,30,960,15,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
411,35,7253,33,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
282,49,1445,18,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
713,25,1138,9,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
496,29,9034,36,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
306,24,4811,30,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
424,25,2762,12,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
931,22,1670,9,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
976,64,753,6,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
103,35,1919,9,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
441,30,1620,12,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
318,32,701,12,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
831,23,1216,18,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
860,27,5804,24,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
431,29,11328,24,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
370,36,3079,36,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
550,23,996,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
790,39,1188,21,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
434,25,2136,9,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
199,40,4297,18,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
382,25,1283,22,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
336,23,2101,13,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
636,28,1376,24,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
891,46,1829,15,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
155,20,1282,12,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
55,26,783,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
946,30,3349,24,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
450,30,11054,36,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
476,24,2569,39,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
783,23,836,12,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
99,36,7057,20,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
401,28,1887,18,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
177,52,338,6,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
606,74,4526,24,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
611,48,1240,10,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
266,36,6304,36,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,30,1823,24,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
302,37,1344,24,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
649,40,684,12,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
972,29,1193,24,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
626,41,2116,6,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
225,27,2613,36,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
525,30,7966,26,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
753,25,5771,30,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
44,58,6143,48,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
667,27,3609,48,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
219,64,1364,10,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
839,46,2611,24,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
603,28,3349,36,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
460,37,3620,36,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
102,24,932,6,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
747,37,1274,12,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
284,37,3878,24,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
169,31,1935,24,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
856,40,894,10,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
655,22,3973,14,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
695,50,1236,6,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
